total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
101500.00,0.00,101500.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
101492.29,2698.15,98794.14,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2698.15', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
101565.66,0.00,101565.66,USD,CRYPTO-001,MARGIN,USD,[],False,{}
101555.43,3581.76,97973.67,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3581.76', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
95203.06,0.00,95203.06,USD,CRYPTO-001,MARGIN,USD,[],False,{}
95187.60,5409.39,89778.21,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5409.39', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
91483.06,0.00,91483.06,USD,CRYPTO-001,MARGIN,USD,[],False,{}
91463.95,6689.97,84773.98,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6689.97', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
94723.81,0.00,94723.81,USD,CRYPTO-001,MARGIN,USD,[],False,{}
94708.84,5240.66,89468.18,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5240.66', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
98411.48,0.00,98411.48,USD,CRYPTO-001,MARGIN,USD,[],False,{}
98401.26,3577.39,94823.87,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3577.39', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
100993.44,0.00,100993.44,USD,CRYPTO-001,MARGIN,USD,[],False,{}
100984.82,3017.67,97967.15,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3017.67', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
102653.72,0.00,102653.72,USD,CRYPTO-001,MARGIN,USD,[],False,{}
102643.32,3639.27,99004.05,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3639.27', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103185.47,0.00,103185.47,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103176.60,3103.10,100073.50,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3103.10', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
102603.16,0.00,102603.16,USD,CRYPTO-001,MARGIN,USD,[],False,{}
102594.94,2878.29,99716.65,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2878.29', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
101880.41,0.00,101880.41,USD,CRYPTO-001,MARGIN,USD,[],False,{}
101871.53,3107.87,98763.66,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3107.87', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
102074.36,0.00,102074.36,USD,CRYPTO-001,MARGIN,USD,[],False,{}
102066.46,2763.59,99302.87,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2763.59', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103442.73,0.00,103442.73,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103433.74,3145.47,100288.27,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3145.47', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103762.54,0.00,103762.54,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103753.50,3165.38,100588.12,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3165.38', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103205.95,0.00,103205.95,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103197.70,2887.84,100309.86,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2887.84', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103193.24,0.00,103193.24,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103185.65,2655.57,100530.08,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2655.57', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103359.06,0.00,103359.06,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103351.43,2671.82,100679.61,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2671.82', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104204.54,0.00,104204.54,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104197.19,2573.95,101623.24,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2573.95', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104254.93,0.00,104254.93,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104246.76,2857.75,101389.01,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2857.75', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105981.59,0.00,105981.59,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105975.21,2231.85,103743.36,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2231.85', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105866.81,0.00,105866.81,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105860.33,2268.82,103591.51,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2268.82', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105858.65,0.00,105858.65,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105852.17,2266.51,103585.66,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2266.51', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105841.05,0.00,105841.05,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105834.56,2270.24,103564.32,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2270.24', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105953.33,0.00,105953.33,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105946.95,2231.65,103715.30,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2231.65', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105945.44,0.00,105945.44,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105941.43,1403.49,104537.94,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1403.49', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106050.96,0.00,106050.96,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106046.96,1399.64,104647.32,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1399.64', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105910.06,0.00,105910.06,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105906.22,1345.23,104560.99,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1345.23', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105900.70,0.00,105900.70,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105897.01,1290.58,104606.43,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1290.58', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105922.88,0.00,105922.88,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105919.29,1254.79,104664.50,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1254.79', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105818.63,0.00,105818.63,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105814.98,1276.95,104538.03,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1276.95', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105816.43,0.00,105816.43,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105812.48,1383.94,104428.54,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1383.94', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105718.92,0.00,105718.92,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105715.07,1346.51,104368.56,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1346.51', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105773.14,0.00,105773.14,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105769.10,1412.54,104356.56,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1412.54', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105731.75,0.00,105731.75,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105726.66,1781.34,103945.32,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1781.34', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105345.87,0.00,105345.87,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105340.59,1847.77,103492.82,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1847.77', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103640.60,0.00,103640.60,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103632.72,2758.65,100874.07,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2758.65', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
102941.99,0.00,102941.99,USD,CRYPTO-001,MARGIN,USD,[],False,{}
102931.19,3780.59,99150.60,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3780.59', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
102506.21,0.00,102506.21,USD,CRYPTO-001,MARGIN,USD,[],False,{}
102495.31,3813.28,98682.03,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3813.28', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103861.73,0.00,103861.73,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103850.25,4017.36,99832.89,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '4017.36', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103884.14,0.00,103884.14,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103872.76,3983.92,99888.84,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3983.92', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
102791.38,0.00,102791.38,USD,CRYPTO-001,MARGIN,USD,[],False,{}
102780.62,3767.13,99013.49,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3767.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
102185.58,0.00,102185.58,USD,CRYPTO-001,MARGIN,USD,[],False,{}
102175.51,3524.64,98650.87,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3524.64', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103991.73,0.00,103991.73,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103983.34,2937.56,101045.78,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2937.56', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104139.37,0.00,104139.37,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104131.03,2917.80,101213.23,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2917.80', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103202.18,0.00,103202.18,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103192.75,3299.69,99893.06,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3299.69', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105149.87,0.00,105149.87,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105142.30,2649.37,102492.93,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2649.37', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104808.56,0.00,104808.56,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104801.41,2503.30,102298.11,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2503.30', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104743.67,0.00,104743.67,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104736.31,2574.47,102161.84,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2574.47', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104663.48,0.00,104663.48,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104655.40,2827.95,101827.45,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2827.95', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104759.84,0.00,104759.84,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104751.03,3082.45,101668.58,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3082.45', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104381.00,0.00,104381.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104371.68,3260.82,101110.86,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3260.82', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104979.55,0.00,104979.55,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104971.64,2769.00,102202.64,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2769.00', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106195.33,0.00,106195.33,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106188.54,2376.90,103811.64,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2376.90', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106270.85,0.00,106270.85,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106262.19,3030.49,103231.70,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3030.49', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106507.38,0.00,106507.38,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106497.54,3444.93,103052.61,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3444.93', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106022.50,0.00,106022.50,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106012.77,3405.16,102607.61,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3405.16', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106897.92,0.00,106897.92,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106888.48,3303.69,103584.79,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3303.69', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
107198.45,0.00,107198.45,USD,CRYPTO-001,MARGIN,USD,[],False,{}
107189.12,3266.32,103922.80,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3266.32', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
107208.53,0.00,107208.53,USD,CRYPTO-001,MARGIN,USD,[],False,{}
107198.90,3370.38,103828.52,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3370.38', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106703.68,0.00,106703.68,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106694.55,3196.37,103498.18,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3196.37', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106577.45,0.00,106577.45,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106568.21,3235.12,103333.09,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3235.12', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106638.03,0.00,106638.03,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106626.78,3936.22,102690.56,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3936.22', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106092.49,0.00,106092.49,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106080.60,4162.48,101918.12,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '4162.48', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106296.89,0.00,106296.89,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106285.38,4027.40,102257.98,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '4027.40', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105169.02,0.00,105169.02,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105158.33,3742.45,101415.88,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3742.45', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105299.41,0.00,105299.41,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105287.98,4000.33,101287.65,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '4000.33', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103673.29,0.00,103673.29,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103660.21,4576.34,99083.87,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '4576.34', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
101154.01,0.00,101154.01,USD,CRYPTO-001,MARGIN,USD,[],False,{}
101138.68,5366.31,95772.37,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5366.31', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104941.44,0.00,104941.44,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104922.25,6717.07,98205.18,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6717.07', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104265.99,0.00,104265.99,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104242.51,8217.06,96025.45,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '8217.06', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
104477.42,0.00,104477.42,USD,CRYPTO-001,MARGIN,USD,[],False,{}
104451.15,9195.30,95255.85,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9195.30', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105513.94,0.00,105513.94,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105477.87,12624.43,92853.44,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '12624.43', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
102380.81,0.00,102380.81,USD,CRYPTO-001,MARGIN,USD,[],False,{}
102348.52,11301.28,91047.24,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '11301.28', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
100287.19,0.00,100287.19,USD,CRYPTO-001,MARGIN,USD,[],False,{}
100250.26,12924.12,87326.14,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '12924.12', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
112202.57,0.00,112202.57,USD,CRYPTO-001,MARGIN,USD,[],False,{}
112145.77,19881.72,92264.05,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '19881.72', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
110578.72,0.00,110578.72,USD,CRYPTO-001,MARGIN,USD,[],False,{}
110523.98,19158.63,91365.35,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '19158.63', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
109256.22,0.00,109256.22,USD,CRYPTO-001,MARGIN,USD,[],False,{}
109197.30,20621.59,88575.71,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '20621.59', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
108978.27,0.00,108978.27,USD,CRYPTO-001,MARGIN,USD,[],False,{}
108920.02,20385.75,88534.27,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '20385.75', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
107091.58,0.00,107091.58,USD,CRYPTO-001,MARGIN,USD,[],False,{}
107036.76,19188.65,87848.11,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '19188.65', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
87854.51,0.00,87854.51,USD,CRYPTO-001,MARGIN,USD,[],False,{}
87817.83,12839.72,74978.11,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '12839.72', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
86795.51,0.00,86795.51,USD,CRYPTO-001,MARGIN,USD,[],False,{}
86763.00,11376.98,75386.02,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '11376.98', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
84799.89,0.00,84799.89,USD,CRYPTO-001,MARGIN,USD,[],False,{}
84765.99,11863.97,72902.02,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '11863.97', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
85109.00,0.00,85109.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
85076.18,11487.82,73588.36,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '11487.82', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
74056.61,0.00,74056.61,USD,CRYPTO-001,MARGIN,USD,[],False,{}
74011.02,15954.76,58056.26,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '15954.76', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
73182.38,0.00,73182.38,USD,CRYPTO-001,MARGIN,USD,[],False,{}
73133.47,17116.92,56016.55,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '17116.92', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
73500.31,0.00,73500.31,USD,CRYPTO-001,MARGIN,USD,[],False,{}
73451.35,17136.28,56315.07,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '17136.28', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
73460.84,0.00,73460.84,USD,CRYPTO-001,MARGIN,USD,[],False,{}
73413.67,16508.34,56905.33,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '16508.34', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
72749.22,0.00,72749.22,USD,CRYPTO-001,MARGIN,USD,[],False,{}
72706.98,14782.51,57924.47,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '14782.51', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
71994.05,0.00,71994.05,USD,CRYPTO-001,MARGIN,USD,[],False,{}
